,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
20,56,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,0,3,-0.9999996666667778,0.03191489327750113,47.0,0.9680851063829787,19.187234042553193,47.0,91,94,227,0,7.9787234042553195
21,,,,,,,,,,,,,,,
22,58,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,25,65,-0.4444444395061729,0.11999999984,750.0,0.9773333333333334,300.39093333333335,750.0,733,750,1805,0,7.793333333333333
23,59,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,17,15,0.06249999804687507,0.08648648625273923,185.0,0.9621621621621622,74.38486486486487,185.0,356,370,867,0,7.718918918918919
24,60,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,57,38,0.19999999789473688,0.1050884954589729,129.14285714285714,0.9546460176991151,52.0390012642225,129.14285714285714,863,904,2177,1,7.767699115044247
25,61,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,43,3,0.8695651984877131,0.13105413068075747,351.0,0.9572649572649573,140.782905982906,351.0,336,351,844,0,7.817663817663818
26,62,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,4,1,0.599999880000024,0.023923444861610313,104.5,0.9904306220095693,42.19617224880383,104.5,207,209,497,0,7.454545454545454
27,63,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,20,8,0.4285714132653067,0.06451612888360339,217.0,0.967741935483871,87.18709677419355,217.0,420,434,978,0,7.2304147465437785
28,64,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,13,8,0.23809522675737013,0.07984790844164294,263.0,0.973384030418251,105.5893536121673,263.0,256,263,690,0,8.079847908745247
29,65,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,15,9,0.24999998958333375,0.13043478189981098,92.0,0.9565217391304348,37.18260869565218,92.0,176,184,483,0,8.13586956521739
30,66,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,5,0,0.99999980000004,0.053763440282113543,31.0,0.956989247311828,12.782795698924732,31.0,89,93,236,0,8.096774193548388
31,67,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,23,34,-0.1929824527546938,0.13734939725939904,138.33333333333334,0.946987951807229,55.712128514056225,138.33333333333334,393,415,905,9,7.195180722891566
32,68,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,9,2,0.636363578512402,0.11458333213975697,48.0,0.9166666666666666,19.566666666666666,48.0,88,96,210,0,7.1875
33,69,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,33,11,0.4999999886363639,0.11027568894667747,399.0,0.9649122807017544,159.9859649122807,399.0,385,399,1086,0,8.348370927318296
34,70,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,1,6,-0.7142856122449125,0.09459459331628928,18.5,0.9459459459459459,7.778378378378379,18.5,70,74,164,0,7.22972972972973
35,71,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,9,25,-0.47058822145328766,0.195402297727573,43.5,0.9540229885057471,17.7816091954023,43.5,166,174,392,1,7.339080459770115
36,72,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,27,48,-0.2799999962666667,0.08099352043089253,463.0,0.9708423326133909,185.58833693304538,463.0,899,926,2438,1,8.336933045356371
37,73,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,41,22,0.30158729680020163,0.07590361436638118,415.0,0.9662650602409638,166.3865060240964,415.0,802,830,1936,1,7.428915662650603
38,74,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,36,24,0.19999999666666674,0.07682458376847044,45.94117647058823,0.9564660691421255,18.759057015892143,45.94117647058823,747,781,1758,2,7.3469910371318825
39,75,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,24,7,0.5483870790842877,0.07788944704047877,66.33333333333333,0.907035175879397,26.89614740368509,66.33333333333333,361,398,870,1,7.221105527638191
40,76,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,39,8,0.6595744540516074,0.07899159650589647,59.5,0.9563025210084034,24.182521008403363,59.5,569,595,1411,0,7.62016806722689
41,77,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,30,6,0.6666666481481487,0.1714285706122449,210.0,0.9571428571428572,84.38285714285715,210.0,201,210,531,0,7.576190476190476
42,78,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,43,15,0.48275861236623085,0.06831566540834433,106.125,0.9752650176678446,42.84010600706714,106.125,828,849,2198,2,8.08716136631331
43,79,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,23,68,-0.49450548907136826,0.18571428533527698,54.44444444444444,0.9571428571428572,22.16063492063492,54.44444444444444,469,490,1122,3,7.389795918367347
44,80,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,56,23,0.4177215136997277,0.1457564572956523,90.33333333333333,0.9538745387453874,36.51488314883149,90.33333333333333,517,542,1114,0,6.996309963099631
45,81,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,17,27,-0.22727272210743815,0.07885304645366838,558.0,0.9713261648745519,223.58853046594982,558.0,542,558,1132,0,7.155913978494624
46,82,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,23,22,0.022222221728395074,0.07666098794435948,587.0,0.9420783645655877,235.17683134582623,587.0,553,587,1447,2,8.02725724020443
47,83,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,22,74,-0.5416666610243056,0.1900990095245564,50.5,0.9564356435643564,20.582574257425744,50.5,483,505,1162,3,7.421782178217822
48,84,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,19,7,0.4615384437869829,0.07365439072619152,353.0,0.9688385269121813,141.58753541076487,353.0,342,353,765,0,7.354107648725212
49,85,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,8,6,0.14285713265306196,0.09271523117407132,151.0,0.9668874172185431,60.78675496688742,151.0,146,151,351,0,7.589403973509934
50,86,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,25,18,0.16279069388858852,0.10513447407057586,204.5,0.9853300733496333,82.19413202933987,204.5,403,409,1002,0,8.02200488997555
51,87,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,22,31,-0.16981131755072987,0.08116385898749792,326.5,0.9770290964777948,130.9908116385911,326.5,638,653,1505,0,7.683001531393568
52,88,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,20,11,0.29032257127991706,0.012954450475154847,2393.0,0.8825741746761387,957.5530296698704,2393.0,2112,2393,4447,0,6.708733806936899
53,89,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,33,45,-0.1538461518737673,0.08793686574077016,443.5,0.9763246899661782,177.7905298759865,443.5,866,887,2124,0,7.791431792559188
54,90,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,28,61,-0.370786512687792,0.10348837197268794,430.0,0.9755813953488373,172.39023255813956,430.0,839,860,2206,0,8.125581395348837
55,91,https://insights.blackcoffer.com/human-rights-outlook/,4,1,0.599999880000024,0.07142857040816328,70.0,0.9571428571428572,28.382857142857144,70.0,67,70,154,0,7.071428571428571
56,92,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,28,4,0.7499999765625008,0.07390300213879214,144.33333333333334,0.9584295612009238,58.116705157813705,144.33333333333334,415,433,981,1,7.484988452655889
57,93,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,35,34,0.014492753413148502,0.08185053371073484,210.75,0.966785290628707,84.6867141162515,210.75,815,843,2024,1,7.7188612099644125
58,94,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,44,14,0.5172413703923902,0.06473214278489717,128.0,0.9620535714285714,51.58482142857144,128.0,862,896,2065,0,7.594866071428571
59,95,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,30,30,0.0,0.1054481544719716,569.0,0.968365553602812,227.98734622144113,569.0,551,569,1336,1,7.6256590509666085
60,96,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,15,41,-0.4642857059948981,0.056224899541942874,996.0,0.9528112449799196,398.781124497992,996.0,949,996,2342,0,7.831325301204819
61,97,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,17,42,-0.4237288063774779,0.11591355576441345,169.66666666666666,0.962671905697446,68.25173542894565,169.66666666666666,490,509,1215,0,7.7956777996070725
62,98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,36,45,-0.11111110973936902,0.1361344535527152,297.5,0.9596638655462185,119.38386554621849,297.5,571,595,1424,10,7.576470588235294
63,99,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,22,26,-0.08333333159722227,0.09056603756496974,132.5,0.9716981132075472,53.388679245283015,132.5,515,530,1318,1,7.835849056603774
64,100,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,18,33,-0.29411764129181095,0.06589147278308595,258.0,0.9224806201550387,103.56899224806203,258.0,714,774,1724,1,7.5090439276485785
65,101,https://insights.blackcoffer.com/travel-and-tourism-outlook/,5,3,0.24999996875000394,0.08695652079395086,46.0,0.9565217391304348,18.782608695652176,46.0,88,92,197,0,6.978260869565218
66,102,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,29,43,-0.19444444174382722,0.12478336200210856,192.33333333333334,0.949740034662045,77.31322934719816,192.33333333333334,548,577,1278,2,7.429809358752166
67,103,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,7,25,-0.5624999824218756,0.08533333310577777,62.5,0.9306666666666666,25.37226666666667,62.5,349,375,801,1,7.322666666666667
68,104,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,27,55,-0.34146341046995843,0.1320450883541947,621.0,0.9806763285024155,248.792270531401,621.0,609,621,1554,0,8.093397745571659
69,105,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,24,34,-0.17241379013079672,0.1215932911496996,477.0,0.9790356394129979,191.19161425576522,477.0,467,477,1121,0,7.534591194968553
70,106,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,0,0,0.0,0.0,98.0,0.9897959183673469,39.59591836734694,98.0,97,98,219,0,7.540816326530612
71,107,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,13,3,0.6249999609375024,0.053872053690666485,148.5,0.9629629629629629,59.785185185185185,148.5,286,297,626,1,7.107744107744108
72,108,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,29,51,-0.27499999656250007,0.16460905315924063,243.0,0.9732510288065843,97.58930041152263,243.0,473,486,1189,0,8.092592592592593
73,109,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,30,22,0.15384615088757403,0.16666666613247863,312.0,0.9230769230769231,125.16923076923077,312.0,288,312,604,5,6.596153846153846
74,110,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,6,37,-0.7209302157923206,0.07166666654722222,300.0,0.965,120.386,300.0,579,600,1349,0,7.663333333333333
75,111,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,13,31,-0.40909089979338864,0.0839694654886079,524.0,0.9904580152671756,209.9961832061069,524.0,519,524,1323,0,8.122137404580153
76,112,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,27,46,-0.2602739690373429,0.12478632457301483,195.0,0.976068376068376,78.39042735042736,195.0,571,585,1422,2,8.001709401709402
77,113,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,17,21,-0.10526315512465383,0.09245742069961699,411.0,0.9878345498783455,164.79513381995136,411.0,406,411,977,1,7.773722627737226
78,114,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,42,46,-0.04545454493801654,0.1099999998625,800.0,0.97875,320.3915,800.0,783,800,1850,0,7.595
79,115,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,19,38,-0.33333332748538025,0.06469920537491577,440.5,0.9489216799091941,176.57956867196367,440.5,836,881,1979,1,7.547105561861521
80,116,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,25,25,0.0,0.12626262594378124,198.0,0.9646464646464646,79.5858585858586,198.0,382,396,768,2,6.6893939393939394
81,117,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,34,63,-0.29896906908279314,0.09887869510817666,140.14285714285714,0.944954128440367,56.43512450851901,140.14285714285714,927,981,2267,4,7.715596330275229
82,118,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,35,54,-0.21348314366872873,0.1468646862262959,606.0,0.9422442244224423,242.776897689769,606.0,571,606,1303,0,6.900990099009901
83,119,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,8,14,-0.27272726033057904,0.10891089054994608,202.0,0.9603960396039604,81.18415841584158,202.0,194,202,487,0,8.153465346534654
84,120,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,41,88,-0.36434108244696833,0.0982482862922709,656.5,0.9763899466869764,262.99055597867476,656.5,1282,1313,2972,0,7.652703731911653
85,121,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,35,60,-0.26315789196675904,0.1437216336706178,330.5,0.9712556732223904,132.58850226928897,330.5,642,661,1444,2,7.154311649016641
86,122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,34,65,-0.31313130996837063,0.10796074143079526,305.6666666666667,0.9705561613958561,122.65488913122502,305.6666666666667,890,917,2093,0,7.560523446019629
87,123,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,37,83,-0.38333333013888893,0.12591815306829154,953.0,0.9580272822665268,381.5832109129066,953.0,913,953,2233,4,7.649527806925499
88,124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,20,41,-0.34426228943832315,0.11254612525360494,90.33333333333333,0.922509225092251,36.50233702337024,90.33333333333333,500,542,1197,1,7.387453874538745
89,125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,57,17,0.5405405332359388,0.07732497379589867,159.5,0.9508881922675027,64.18035527690701,159.5,910,957,2400,0,8.068965517241379
90,126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,14,24,-0.26315788781163457,0.08520179353093768,223.0,0.9573991031390134,89.58295964125561,223.0,427,446,1041,0,7.733183856502242
91,127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,36,82,-0.38983050517092793,0.16275862046516051,90.625,0.9793103448275862,36.641724137931035,90.625,710,725,1762,0,7.84
92,128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,7,15,-0.36363634710743875,0.14864864764426589,74.0,0.9324324324324325,29.972972972972975,74.0,138,148,340,3,7.6891891891891895
93,129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,5,7,-0.16666665277777895,0.04195804181133552,286.0,0.9440559440559441,114.77762237762238,286.0,270,286,656,0,7.636363636363637
94,130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,23,60,-0.44578312715923946,0.08250497009691354,1006.0,0.9562624254473161,402.78250497017893,1006.0,962,1006,2382,0,7.59741550695825
95,131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,85,30,0.47826086540642726,0.11991657964555101,479.5,0.97288842544317,192.18915537017728,479.5,933,959,2361,0,7.990615224191867
96,132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,26,20,0.13043477977315696,0.06415620632614197,89.625,0.9665271966527197,36.23661087866109,89.625,693,717,1806,0,8.191073919107392
97,133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,24,19,0.11627906706327752,0.10831234229644246,397.0,0.9773299748110831,159.19093198992445,397.0,388,397,1074,0,8.453400503778338
98,134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,7,10,-0.17647057785467188,0.08673469343502707,28.0,0.9948979591836735,11.59795918367347,28.0,195,196,521,0,8.096938775510203
99,135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,7,7,0.0,0.08536585313801309,41.0,0.9695121951219512,16.78780487804878,41.0,159,164,338,0,7.0426829268292686
100,136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,0,15,-0.9999999333333378,0.07772020685119065,21.444444444444443,0.9585492227979274,8.961197466896948,21.444444444444443,185,193,453,1,7.901554404145077
101,137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,4,7,-0.2727272479338866,0.0866141725463451,25.4,0.9212598425196851,10.528503937007875,25.4,117,127,287,0,7.377952755905512
102,138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,5,12,-0.4117646816609011,0.13709677308792925,124.0,0.9112903225806451,49.96451612903226,124.0,113,124,310,1,7.975806451612903
103,139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,4,2,0.33333327777778704,0.05555555504115227,108.0,0.8703703703703703,43.54814814814815,108.0,94,108,242,0,7.527777777777778
104,140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,13,51,-0.5937499907226564,0.1272365802639432,503.0,0.9502982107355865,201.58011928429426,503.0,478,503,1120,0,7.5546719681908545
105,141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,5,20,-0.599999976000001,0.10504201636536968,238.0,0.9705882352941176,95.58823529411765,238.0,231,238,521,0,7.319327731092437
106,142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,36,64,-0.2799999972,0.10141987819328613,986.0,0.9695740365111561,394.7878296146045,986.0,956,986,2421,0,7.838742393509127
107,143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,5,25,-0.6666666444444451,0.09174311898549505,65.4,0.9724770642201835,26.54899082568808,65.4,318,327,762,0,7.72782874617737
108,,,,,,,,,,,,,,,
109,145,https://insights.blackcoffer.com/blockchain-in-fintech/,11,11,0.0,0.060109289453253306,366.0,0.9754098360655737,146.79016393442623,366.0,357,366,887,0,8.16120218579235
110,146,https://insights.blackcoffer.com/blockchain-for-payments/,24,27,-0.05882352825836219,0.10261569395851973,497.0,0.96579476861167,199.18631790744467,497.0,480,497,1199,0,8.219315895372233
111,147,https://insights.blackcoffer.com/the-future-of-investing/,37,10,0.5744680728836581,0.07544141239897044,311.5,0.9630818619582665,124.9852327447833,311.5,600,623,1512,1,7.868378812199037
112,148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,26,43,-0.24637680802352452,0.10681114534549359,646.0,0.9674922600619195,258.78699690402476,646.0,625,646,1599,0,7.756965944272446
113,149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,26,3,0.7931034209274682,0.0926517568924864,313.0,0.9840255591054313,125.59361022364217,313.0,308,313,838,0,8.549520766773163
114,150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,34,39,-0.06849314974666919,0.13129496379263494,278.0,0.9730215827338129,111.58920863309352,278.0,541,556,1370,0,7.805755395683454
